# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0               	N/A	N/A	N/A	N/A	N/A
0.04906         	5.78347167e-04	7.20973313e-04	1.18838016e-03	6.15209335e-04	4.21353525e-05	1.19447356e-05
0.04908         	5.79934556e-04	7.22330383e-04	1.19113477e-03	6.14951850e-04	4.23020247e-05	1.18392066e-05
0.0491          	5.81672406e-04	7.23710123e-04	1.19371989e-03	6.15340747e-04	4.23768530e-05	1.17221987e-05
0.04912         	5.83445061e-04	7.25101425e-04	1.19618691e-03	6.15843300e-04	4.23283606e-05	1.16649494e-05
0.04914         	5.85256951e-04	7.26419711e-04	1.19911467e-03	6.16502678e-04	4.21580210e-05	1.16660416e-05
0.04916         	5.87165316e-04	7.28033621e-04	1.20123340e-03	6.17171190e-04	4.18543529e-05	1.16508479e-05
0.04918         	5.89134546e-04	7.29830797e-04	1.20311570e-03	6.18227533e-04	4.14208246e-05	1.16296635e-05
0.0492          	5.91057383e-04	7.31651828e-04	1.20456792e-03	6.19361540e-04	4.08851898e-05	1.15892541e-05
0.04922         	5.92693446e-04	7.32934985e-04	1.20611284e-03	6.21177314e-04	4.04132290e-05	1.15605072e-05
0.04924         	5.94354416e-04	7.34400299e-04	1.20693967e-03	6.21686828e-04	3.98669497e-05	1.15121203e-05
0.04926         	5.96148646e-04	7.35943855e-04	1.20679724e-03	6.22253194e-04	3.92481543e-05	1.14567170e-05
0.04928         	5.97716659e-04	7.37541077e-04	1.20631402e-03	6.22036401e-04	3.89269862e-05	1.13960290e-05
0.0493          	5.99300010e-04	7.39399745e-04	1.20594775e-03	6.23090891e-04	3.88380962e-05	1.13325318e-05
0.04932         	6.01055531e-04	7.41312831e-04	1.20567867e-03	6.24634798e-04	3.88298438e-05	1.12539056e-05
0.04934         	6.02719425e-04	7.43228779e-04	1.20523918e-03	6.25801668e-04	3.87196138e-05	1.11666433e-05
0.04936         	6.04433839e-04	7.45193191e-04	1.20515336e-03	6.27469431e-04	3.86402328e-05	1.10632356e-05
0.04938         	6.06310282e-04	7.47269804e-04	1.20519805e-03	6.29639466e-04	3.86272590e-05	1.09823365e-05
0.0494          	6.08257050e-04	7.49653424e-04	1.20566893e-03	6.31945975e-04	3.85558569e-05	1.09249893e-05
0.04942         	6.10207013e-04	7.52201197e-04	1.20669256e-03	6.34609807e-04	3.84330097e-05	1.08850917e-05
0.04944         	6.12182124e-04	7.54936482e-04	1.20674416e-03	6.37398282e-04	3.82073781e-05	1.08707149e-05
0.04946         	6.14253269e-04	7.57961879e-04	1.20637533e-03	6.40512239e-04	3.78916664e-05	1.08534510e-05
0.04948         	6.16401211e-04	7.61106262e-04	1.20627086e-03	6.43696164e-04	3.75059835e-05	1.08397863e-05
0.0495          	6.18595111e-04	7.63594932e-04	1.20614417e-03	6.46254559e-04	3.72318117e-05	1.08220800e-05
0.04952         	6.20902953e-04	7.65600135e-04	1.20419313e-03	6.48596325e-04	3.69027702e-05	1.07936464e-05
0.04954         	6.23179768e-04	7.67619971e-04	1.20250549e-03	6.51165570e-04	3.65013585e-05	1.07660044e-05
0.04956         	6.25332326e-04	7.69701360e-04	1.20089678e-03	6.53941816e-04	3.60667127e-05	1.07494893e-05
0.04958         	6.27273724e-04	7.71748955e-04	1.19979355e-03	6.56515412e-04	3.58420580e-05	1.07331181e-05
0.0496          	6.28886689e-04	7.73733275e-04	1.19933081e-03	6.58053020e-04	3.57294399e-05	1.06994848e-05
0.04962         	6.30517871e-04	7.75951638e-04	1.19920839e-03	6.59511551e-04	3.57238942e-05	1.06714112e-05
0.04964         	6.32059513e-04	7.78284123e-04	1.19933262e-03	6.60987083e-04	3.56584551e-05	1.06338722e-05
0.04966         	6.33456873e-04	7.80816848e-04	1.19997053e-03	6.62837218e-04	3.55572317e-05	1.05968564e-05
0.04968         	6.34828540e-04	7.83762200e-04	1.20084818e-03	6.65252791e-04	3.54547018e-05	1.05743269e-05
0.0497          	6.35996839e-04	7.86897027e-04	1.20185855e-03	6.67381507e-04	3.53799766e-05	1.05627892e-05
0.04972         	6.37126427e-04	7.90129161e-04	1.20285253e-03	6.69133524e-04	3.52286099e-05	1.05450460e-05
0.04974         	6.38403909e-04	7.93289847e-04	1.20393546e-03	6.70998520e-04	3.50148490e-05	1.05224127e-05
0.04976         	6.39742791e-04	7.96648804e-04	1.20492813e-03	6.73216450e-04	3.47502537e-05	1.05118699e-05
0.04978         	6.41093844e-04	8.00061927e-04	1.20585869e-03	6.75578640e-04	3.44282592e-05	1.05030032e-05
0.0498          	6.42411022e-04	8.03607067e-04	1.20686503e-03	6.78438194e-04	3.41243281e-05	1.05042556e-05
0.04982         	6.43805460e-04	8.07285400e-04	1.20903756e-03	6.82124133e-04	3.38389621e-05	1.05005045e-05
0.04984         	6.45302075e-04	8.11025909e-04	1.21109521e-03	6.86184618e-04	3.34863992e-05	1.04844345e-05
0.04986         	6.46848010e-04	8.14754078e-04	1.21294004e-03	6.90553686e-04	3.30954476e-05	1.04523232e-05
0.04988         	6.48413676e-04	8.18555976e-04	1.21461085e-03	6.95355726e-04	3.26957729e-05	1.04218439e-05
0.0499          	6.49951473e-04	8.22195252e-04	1.21661699e-03	6.99785917e-04	3.24170904e-05	1.03851173e-05
0.04992         	6.51413698e-04	8.25706759e-04	1.21887004e-03	7.03141401e-04	3.22127326e-05	1.03425787e-05
0.04994         	6.51686350e-04	8.27490294e-04	1.22121889e-03	7.01401247e-04	3.20247079e-05	1.02945946e-05
0.04996         	6.52177805e-04	8.29090399e-04	1.22362859e-03	7.00038493e-04	3.18250773e-05	1.02586948e-05
0.04998         	6.53050787e-04	8.30719605e-04	1.22587019e-03	6.98977270e-04	3.16698546e-05	1.02114411e-05
0.05            	6.54711511e-04	8.32469004e-04	1.22799175e-03	6.99683341e-04	3.14821603e-05	1.01689934e-05
0.05002         	6.56507986e-04	8.34342991e-04	1.23025678e-03	7.00841629e-04	3.12600499e-05	1.01496254e-05
0.05004         	6.58235636e-04	8.36303037e-04	1.23244805e-03	7.02877918e-04	3.10837721e-05	1.01427470e-05
0.05006         	6.58675747e-04	8.36309764e-04	1.23410072e-03	7.00756594e-04	3.09323883e-05	1.01641319e-05
0.05008         	6.58908400e-04	8.36107601e-04	1.23651658e-03	6.97881299e-04	3.07647694e-05	1.02042055e-05
0.0501          	6.59259457e-04	8.35842368e-04	1.23991285e-03	6.96207909e-04	3.05914388e-05	1.02542951e-05
0.05012         	6.60256921e-04	8.35520313e-04	1.24342597e-03	6.99370678e-04	3.04009605e-05	1.02786300e-05
0.05014         	6.61302276e-04	8.35048228e-04	1.24677706e-03	6.99476654e-04	3.02725050e-05	1.03055480e-05
0.05016         	6.62384411e-04	8.34404949e-04	1.24928433e-03	7.00177009e-04	3.01126766e-05	1.03372055e-05
0.05018         	6.63514773e-04	8.33618148e-04	1.25276429e-03	7.00820844e-04	2.99275121e-05	1.03651121e-05
0.0502          	6.64646168e-04	8.32599950e-04	1.25659010e-03	7.01203600e-04	2.96911285e-05	1.03884278e-05
0.05022         	6.65735447e-04	8.32714965e-04	1.26031652e-03	7.02511430e-04	2.94092141e-05	1.04038360e-05
0.05024         	6.66736422e-04	8.33012035e-04	1.26441996e-03	7.04229262e-04	2.92407778e-05	1.04214108e-05
0.05026         	6.67647687e-04	8.33417083e-04	1.26897716e-03	7.05442121e-04	2.91729150e-05	1.04352884e-05
0.05028         	6.68411187e-04	8.33682003e-04	1.27363901e-03	7.06437960e-04	2.90762111e-05	1.04517620e-05
0.0503          	6.68926822e-04	8.33258276e-04	1.27802097e-03	7.07266869e-04	2.89224136e-05	1.04650397e-05
0.05032         	6.69291934e-04	8.33150639e-04	1.28278240e-03	7.08220655e-04	2.87662959e-05	1.04912550e-05
0.05034         	6.69640151e-04	8.32818299e-04	1.28732837e-03	7.08795973e-04	2.86336426e-05	1.05188573e-05
0.05036         	6.70200887e-04	8.32367648e-04	1.29261959e-03	7.08879987e-04	2.85432117e-05	1.05479157e-05
0.05038         	6.70663700e-04	8.32027425e-04	1.29692068e-03	7.08891256e-04	2.84622147e-05	1.05776854e-05
0.0504          	6.71262589e-04	8.32010357e-04	1.29942590e-03	7.10312508e-04	2.83540212e-05	1.06117433e-05
0.05042         	6.71742000e-04	8.31999941e-04	1.30168217e-03	7.11597901e-04	2.83150239e-05	1.06575578e-05
0.05044         	6.72176606e-04	8.31975915e-04	1.30471573e-03	7.12703171e-04	2.82452707e-05	1.06931521e-05
0.05046         	6.72668047e-04	8.30728754e-04	1.30803127e-03	7.12778120e-04	2.81510595e-05	1.07250460e-05
0.05048         	6.73360243e-04	8.29772683e-04	1.31166247e-03	7.14408179e-04	2.80496201e-05	1.07679409e-05
0.0505          	6.74049656e-04	8.29416812e-04	1.31525813e-03	7.16161765e-04	2.79767933e-05	1.08074763e-05
0.05052         	6.74840637e-04	8.29511200e-04	1.31846119e-03	7.18224695e-04	2.79191939e-05	1.08494998e-05
0.05054         	6.75782077e-04	8.30288589e-04	1.32124884e-03	7.20911768e-04	2.78471282e-05	1.09019468e-05
0.05056         	6.76757807e-04	8.31502420e-04	1.32351443e-03	7.23828247e-04	2.77621483e-05	1.09570195e-05
0.05058         	6.77864787e-04	8.33019650e-04	1.32520902e-03	7.26721259e-04	2.76792185e-05	1.10188550e-05
0.0506          	6.78925792e-04	8.34548324e-04	1.32668382e-03	7.30055459e-04	2.76654423e-05	1.10852343e-05
0.05062         	6.79909872e-04	8.36129949e-04	1.32745188e-03	7.33572294e-04	2.76972338e-05	1.11482517e-05
0.05064         	6.80896116e-04	8.37749210e-04	1.32850699e-03	7.36793204e-04	2.76930021e-05	1.11983856e-05
0.05066         	6.81900133e-04	8.39756703e-04	1.32988595e-03	7.39901895e-04	2.76739762e-05	1.12404024e-05
0.05068         	6.83057329e-04	8.41880238e-04	1.33134715e-03	7.43321412e-04	2.76652184e-05	1.12852014e-05
0.0507          	6.84343249e-04	8.44203925e-04	1.33202254e-03	7.47801016e-04	2.76243477e-05	1.13337378e-05
0.05072         	6.85302334e-04	8.46645879e-04	1.33134762e-03	7.51757772e-04	2.75986515e-05	1.13880212e-05
0.05074         	6.86481021e-04	8.49653817e-04	1.33079328e-03	7.56000497e-04	2.76580870e-05	1.14347701e-05
0.05076         	6.87808199e-04	8.52804358e-04	1.33033755e-03	7.58873445e-04	2.77091746e-05	1.14914700e-05
0.05078         	6.88700603e-04	8.55130127e-04	1.32938531e-03	7.61161238e-04	2.77282047e-05	1.15426899e-05
0.0508          	6.89747825e-04	8.57038851e-04	1.32935470e-03	7.62489260e-04	2.77322236e-05	1.16112977e-05
0.05082         	6.90739040e-04	8.58915051e-04	1.32903181e-03	7.64907263e-04	2.78333011e-05	1.16845272e-05
0.05084         	6.91741108e-04	8.61049583e-04	1.32762863e-03	7.66337106e-04	2.79965283e-05	1.17656104e-05
0.05086         	6.92577603e-04	8.63553210e-04	1.32589798e-03	7.68258121e-04	2.81316635e-05	1.18670089e-05
0.05088         	6.93165014e-04	8.65903555e-04	1.32574923e-03	7.68378187e-04	2.82408126e-05	1.19799704e-05
0.0509          	6.93894482e-04	8.68135522e-04	1.32572268e-03	7.70737799e-04	2.83290555e-05	1.20749628e-05
0.05092         	6.94919093e-04	8.70498250e-04	1.32586145e-03	7.72455300e-04	2.83875145e-05	1.21595623e-05
0.05094         	6.95505583e-04	8.73155259e-04	1.32561572e-03	7.74412981e-04	2.84446474e-05	1.22495504e-05
0.05096         	6.96205448e-04	8.75793225e-04	1.32562335e-03	7.75983120e-04	2.85038784e-05	1.23389815e-05
0.05098         	6.96602388e-04	8.77921559e-04	1.32476648e-03	7.77028207e-04	2.86187642e-05	1.24097953e-05
0.051           	6.97639437e-04	8.79791758e-04	1.32456282e-03	7.79883357e-04	2.87237746e-05	1.24737801e-05
0.05102         	6.98754016e-04	8.80717615e-04	1.32425490e-03	7.83424545e-04	2.88341145e-05	1.25222712e-05
0.05104         	6.99886122e-04	8.80453198e-04	1.32359408e-03	7.85416500e-04	2.89173202e-05	1.25529490e-05
0.05106         	7.00908749e-04	8.80208178e-04	1.32349242e-03	7.89181378e-04	2.90909962e-05	1.25476408e-05
0.05108         	7.02602998e-04	8.79822450e-04	1.32411828e-03	7.93539900e-04	2.92905146e-05	1.25937022e-05
0.0511          	7.03617826e-04	8.79459385e-04	1.32442728e-03	7.95174528e-04	2.94577670e-05	1.26085503e-05
0.05112         	7.04427565e-04	8.78894935e-04	1.32513699e-03	7.97577425e-04	2.96521286e-05	1.26306992e-05
0.05114         	7.05816001e-04	8.78535438e-04	1.32444344e-03	8.03608340e-04	2.98622646e-05	1.26839636e-05
0.05116         	7.06897827e-04	8.78246338e-04	1.32483649e-03	8.07459516e-04	3.00316447e-05	1.27799571e-05
0.05118         	7.08153226e-04	8.78084450e-04	1.32166914e-03	8.10777707e-04	3.01729745e-05	1.28763405e-05
0.0512          	7.09833812e-04	8.77642618e-04	1.31883144e-03	8.14559849e-04	3.04127803e-05	1.29385919e-05
0.05122         	7.11380425e-04	8.77679961e-04	1.31591690e-03	8.16449050e-04	3.04889168e-05	1.29578435e-05
0.05124         	7.12705608e-04	8.77414453e-04	1.31379129e-03	8.18165884e-04	3.05331903e-05	1.29768697e-05
0.05126         	7.14122233e-04	8.77037566e-04	1.31191540e-03	8.19440587e-04	3.05381988e-05	1.29887697e-05
0.05128         	7.15194336e-04	8.76485790e-04	1.30983564e-03	8.20934744e-04	3.04857635e-05	1.30226632e-05
0.0513          	7.16267381e-04	8.76272274e-04	1.30599894e-03	8.22255189e-04	3.03785780e-05	1.30807591e-05
0.05132         	7.17256356e-04	8.76299928e-04	1.30316605e-03	8.24090452e-04	3.02619675e-05	1.30955983e-05
0.05134         	7.18321080e-04	8.76814610e-04	1.30229743e-03	8.25648304e-04	3.01936110e-05	1.31324136e-05
0.05136         	7.19214201e-04	8.77472954e-04	1.30212898e-03	8.27956241e-04	3.00638720e-05	1.32103368e-05
0.05138         	7.20042124e-04	8.77934822e-04	1.30205777e-03	8.29907867e-04	2.99686200e-05	1.32691654e-05
0.0514          	7.20925726e-04	8.78843843e-04	1.30247560e-03	8.32808694e-04	3.01886290e-05	1.33272612e-05
0.05142         	7.22429421e-04	8.80330197e-04	1.29980193e-03	8.35968090e-04	3.04401872e-05	1.34079386e-05
0.05144         	7.24142506e-04	8.81779952e-04	1.29694260e-03	8.40306894e-04	3.07217949e-05	1.34884375e-05
0.05146         	7.25736896e-04	8.83170942e-04	1.29405267e-03	8.44031026e-04	3.12151303e-05	1.35401804e-05
0.05148         	7.26825877e-04	8.83091371e-04	1.29089870e-03	8.46255459e-04	3.17664250e-05	1.36530349e-05
0.0515          	7.27698553e-04	8.82424302e-04	1.28655107e-03	8.47892809e-04	3.23264250e-05	1.37970378e-05
0.05152         	7.28037978e-04	8.81986334e-04	1.28323245e-03	8.47593319e-04	3.27730112e-05	1.39770499e-05
0.05154         	7.28147774e-04	8.81678760e-04	1.28151354e-03	8.46950486e-04	3.30638887e-05	1.41842546e-05
0.05156         	7.28568602e-04	8.81323529e-04	1.28066737e-03	8.48567157e-04	3.29818551e-05	1.44207603e-05
0.05158         	7.28758924e-04	8.80902057e-04	1.28031533e-03	8.51699909e-04	3.30233540e-05	1.45821633e-05
0.0516          	7.28955494e-04	8.80467217e-04	1.28002725e-03	8.55032955e-04	3.33724998e-05	1.47408727e-05
0.05162         	7.29254208e-04	8.80062603e-04	1.28038026e-03	8.58237505e-04	3.36869707e-05	1.49260924e-05
0.05164         	7.29603423e-04	8.79828635e-04	1.28108313e-03	8.61841702e-04	3.38546874e-05	1.51008275e-05
0.05166         	7.29449735e-04	8.80255491e-04	1.28183774e-03	8.63547926e-04	3.38978671e-05	1.52578732e-05
0.05168         	7.29285540e-04	8.80405345e-04	1.28248442e-03	8.64909609e-04	3.38115512e-05	1.54331224e-05
0.0517          	7.28761766e-04	8.80326985e-04	1.28291567e-03	8.65377321e-04	3.36885110e-05	1.56270502e-05
0.05172         	7.28228113e-04	8.80017347e-04	1.28304980e-03	8.65771706e-04	3.38057205e-05	1.58400206e-05
0.05174         	7.27942950e-04	8.79792813e-04	1.28263716e-03	8.66413368e-04	3.38645303e-05	1.61001753e-05
0.05176         	7.27639603e-04	8.79604064e-04	1.28179329e-03	8.67926933e-04	3.38335432e-05	1.62770724e-05
0.05178         	7.27244971e-04	8.79253816e-04	1.28131490e-03	8.69302172e-04	3.39387412e-05	1.64366914e-05
0.0518          	7.26821006e-04	8.78879453e-04	1.28105707e-03	8.71136864e-04	3.42664123e-05	1.66306521e-05
0.05182         	7.26220065e-04	8.78409914e-04	1.28122017e-03	8.72759673e-04	3.48972085e-05	1.68515943e-05
0.05184         	7.25588883e-04	8.77939843e-04	1.28081574e-03	8.74332284e-04	3.56931305e-05	1.70691799e-05
0.05186         	7.24833160e-04	8.77507723e-04	1.27989927e-03	8.75128718e-04	3.64257681e-05	1.72616618e-05
0.05188         	7.24013592e-04	8.77164463e-04	1.27952999e-03	8.76406931e-04	3.70448130e-05	1.74830682e-05
0.0519          	7.23125021e-04	8.77051257e-04	1.27957452e-03	8.77768084e-04	3.75777581e-05	1.77656027e-05
0.05192         	7.22084673e-04	8.77102669e-04	1.28012353e-03	8.78305847e-04	3.80370861e-05	1.80876353e-05
0.05194         	7.21142455e-04	8.77409587e-04	1.28087738e-03	8.78665146e-04	3.84988145e-05	1.84282172e-05
0.05196         	7.20205618e-04	8.77840422e-04	1.28149671e-03	8.79702681e-04	3.89797893e-05	1.87614902e-05
0.05198         	7.19344710e-04	8.78425553e-04	1.28229984e-03	8.81137011e-04	3.96401652e-05	1.90689970e-05
0.052           	7.18640301e-04	8.79165214e-04	1.28342005e-03	8.82141343e-04	4.04953815e-05	1.93370180e-05
0.05202         	7.18173099e-04	8.80079453e-04	1.28453910e-03	8.85928771e-04	4.13693225e-05	1.95804466e-05
0.05204         	7.17031227e-04	8.80407735e-04	1.28586209e-03	8.86625898e-04	4.22889141e-05	1.99119140e-05
0.05206         	7.16206972e-04	8.80208997e-04	1.28800879e-03	8.86452908e-04	4.35216385e-05	2.02224966e-05
0.05208         	7.15377868e-04	8.80323823e-04	1.29069792e-03	8.86410873e-04	4.45816648e-05	2.05550379e-05
0.0521          	7.14426170e-04	8.80435430e-04	1.29183462e-03	8.86655875e-04	4.55950698e-05	2.09142940e-05
0.05212         	7.13626388e-04	8.80804391e-04	1.29255967e-03	8.88219005e-04	4.63517273e-05	2.11759850e-05
0.05214         	7.12903636e-04	8.81546735e-04	1.29310707e-03	8.90199962e-04	4.71950885e-05	2.13587458e-05
0.05216         	7.12345671e-04	8.82712708e-04	1.29375058e-03	8.92513559e-04	4.80228924e-05	2.15304673e-05
0.05218         	7.11868128e-04	8.83941578e-04	1.29463182e-03	8.95103480e-04	4.87884327e-05	2.16475288e-05
0.0522          	7.11404856e-04	8.85719923e-04	1.29577897e-03	8.97748609e-04	4.95161246e-05	2.17962240e-05
0.05222         	7.10960511e-04	8.87514430e-04	1.29739788e-03	9.01197042e-04	5.03353126e-05	2.19739682e-05
0.05224         	7.10697072e-04	8.89266464e-04	1.29891600e-03	9.05298895e-04	5.14234583e-05	2.21147858e-05
0.05226         	7.10732761e-04	8.90895965e-04	1.30074036e-03	9.09750841e-04	5.16047179e-05	2.21806917e-05
0.05228         	7.10273577e-04	8.92314693e-04	1.30291932e-03	9.11960403e-04	5.19919002e-05	2.22015510e-05
0.0523          	7.08955826e-04	8.92044210e-04	1.30397689e-03	9.10477195e-04	5.21574213e-05	2.22047166e-05
0.05232         	7.07908586e-04	8.92026054e-04	1.30587351e-03	9.11804354e-04	5.21437714e-05	2.23238194e-05
0.05234         	7.07094596e-04	8.92228663e-04	1.30742950e-03	9.15024006e-04	5.19786321e-05	2.24302595e-05
0.05236         	7.06735947e-04	8.92239546e-04	1.30860148e-03	9.17352247e-04	5.17446747e-05	2.25173798e-05
0.05238         	7.06344673e-04	8.93173196e-04	1.31001496e-03	9.19154891e-04	5.12949345e-05	2.25797888e-05
0.0524          	7.06171264e-04	8.93901972e-04	1.31139251e-03	9.21164645e-04	5.09578977e-05	2.25598196e-05
0.05242         	7.05832241e-04	8.94663916e-04	1.31320993e-03	9.23932340e-04	5.12931136e-05	2.25522378e-05
0.05244         	7.05593773e-04	8.94970303e-04	1.31585042e-03	9.26127422e-04	5.16021973e-05	2.25624490e-05
0.05246         	7.05043682e-04	8.95096317e-04	1.31840694e-03	9.27881214e-04	5.19309018e-05	2.26875176e-05
0.05248         	7.04474361e-04	8.95360298e-04	1.31941038e-03	9.29904868e-04	5.20807722e-05	2.27942621e-05
0.0525          	7.03636525e-04	8.94303369e-04	1.31961264e-03	9.30205337e-04	5.20959828e-05	2.28609949e-05
0.05252         	7.02668031e-04	8.93472843e-04	1.32061263e-03	9.30682459e-04	5.20137373e-05	2.28949146e-05
0.05254         	7.01767550e-04	8.92533616e-04	1.32150521e-03	9.30995927e-04	5.18274555e-05	2.30084383e-05
0.05256         	7.00965561e-04	8.91685540e-04	1.32200986e-03	9.31007792e-04	5.15109867e-05	2.31254502e-05
0.05258         	7.00433662e-04	8.90911741e-04	1.32278038e-03	9.31418301e-04	5.11079423e-05	2.33171243e-05
0.0526          	7.00029192e-04	8.90158168e-04	1.32380711e-03	9.32802576e-04	5.05661836e-05	2.34766850e-05
0.05262         	6.99567895e-04	8.89404204e-04	1.32475028e-03	9.34533305e-04	4.99356301e-05	2.36453226e-05
0.05264         	6.99253883e-04	8.88958692e-04	1.32542257e-03	9.37618549e-04	4.97725905e-05	2.38257406e-05
0.05266         	6.98849183e-04	8.88411919e-04	1.32601848e-03	9.40040600e-04	4.98986793e-05	2.40303812e-05
0.05268         	6.98176370e-04	8.87969974e-04	1.32748880e-03	9.41580126e-04	4.99735868e-05	2.42937528e-05
0.0527          	6.97427571e-04	8.88060691e-04	1.32880839e-03	9.42566684e-04	4.99614445e-05	2.45297620e-05
0.05272         	6.96837552e-04	8.88883329e-04	1.33029056e-03	9.43924309e-04	4.99980463e-05	2.47659651e-05
0.05274         	6.96463967e-04	8.89955718e-04	1.33014734e-03	9.45345584e-04	4.99528181e-05	2.49467781e-05
0.05276         	6.95754983e-04	8.89970875e-04	1.33118505e-03	9.46259534e-04	5.00043213e-05	2.51193743e-05
0.05278         	6.94887563e-04	8.89753061e-04	1.33330478e-03	9.47466256e-04	4.99839870e-05	2.52804028e-05
0.0528          	6.94188207e-04	8.89307790e-04	1.33537252e-03	9.49364348e-04	4.98964473e-05	2.53770088e-05
0.05282         	6.93467485e-04	8.88947747e-04	1.33650666e-03	9.53489638e-04	4.98816785e-05	2.55047961e-05
